成田エクスプレス,特急,成田エクスプレス,15,939,成田空港,6,,
中央線快速,快速,,,939,武蔵小金井,11,,
山手線,各駅停車,,,939,渋谷・品川方面,14,,
湘南新宿ライン,普通,,,940,宇都宮,4,,
山手線,各駅停車,,,940,大崎,15,,
中央線快速,快速,,,941,東京,8,,
中央・総武線各駅停車,各駅停車,,,941,津田沼,13,,
中央線快速,快速,,,942,高尾,12,,
中央・総武線各駅停車,各駅停車,,,942,三鷹,16,,
埼京線・川越線,快速,,,943,川越,4,,
山手線,各駅停車,,,943,渋谷・品川方面,14,,
中央線快速,快速,,,944,東京,8,,
山手線,各駅停車,,,944,池袋・上野方面,15,,
埼京線・川越線,通勤快速,,,945,新木場,1,,
山手線,各駅停車,,,945,大崎,14,,
埼京線・川越線,各駅停車,,,946,大宮,3,1,
中央・総武線各駅停車,各駅停車,,,946,千葉,13,,
中央線快速,中央特快,,,947,東京,8,,
中央線快速,中央特快,,,947,高尾,12,,
中央・総武線各駅停車,各駅停車,,,947,三鷹,16,,
埼京線・川越線,各駅停車,,,948,池袋,4,,
山手線,各駅停車,,,948,渋谷・品川方面,14,,
山手線,各駅停車,,,948,池袋・上野方面,15,,
中央線快速,快速,,,949,武蔵小金井,11,,
中央・総武線各駅停車,各駅停車,,,949,中野,16,,
湘南新宿ライン,普通,,,951,逗子,1,,
埼京線・川越線,各駅停車,,,951,大宮,2,1,
中央線快速,快速,,,951,東京,8,,
中央線快速,快速,,,951,青梅,12,,
中央・総武線各駅停車,各駅停車,,,951,津田沼,13,,
山手線,各駅停車,,,951,渋谷・品川方面,14,,
山手線,各駅停車,,,952,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,952,三鷹,16,,
湘南新宿ライン,普通,,,953,小金井,4,,
中央線快速,快速,,,954,高尾,12,,
山手線,各駅停車,,,954,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,955,新木場,1,,
中央・総武線各駅停車,各駅停車,,,955,津田沼,13,,
山手線,各駅停車,,,955,池袋・上野方面,15,,
中央本線,特急,かいじ,104,956,東京,7,,
中央・総武線各駅停車,各駅停車,,,956,中野,16,,
成田エクスプレス,特急,成田エクスプレス,4,957,池袋,6,,
山手線,各駅停車,,,957,渋谷・品川方面,14,,
山手線,各駅停車,,,958,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,959,大宮,4,,
中央線快速,快速,,,959,東京,8,,
山手線,各駅停車,,,959,大崎,14,,
湘南新宿ライン,快速,,,1000,小田原,1,,
中央本線,特急,スーパーあずさ,11,1000,松本,9,1,
中央・総武線各駅停車,各駅停車,,,1000,千葉,13,,
中央線快速,快速,,,1001,立川,12,,
中央・総武線各駅停車,各駅停車,,,1001,三鷹,16,,
中央線快速,中央特快,,,1002,東京,8,,
山手線,各駅停車,,,1002,渋谷・品川方面,14,,
山手線,各駅停車,,,1002,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1003,新木場,1,,
埼京線・川越線,快速,,,1003,川越,4,,
中央線快速,快速,,,1005,高尾,11,,
山手線,各駅停車,,,1005,渋谷・品川方面,14,,
山手線,各駅停車,,,1005,大崎,15,,
中央・総武線各駅停車,各駅停車,,,1005,三鷹,16,,
中央線快速,快速,,,1006,東京,8,,
中央・総武線各駅停車,各駅停車,,,1006,津田沼,13,,
埼京線・川越線,各駅停車,,,1007,大宮,3,1,
中央線快速,快速,,,1007,青梅,12,,
山手線,各駅停車,,,1007,大崎,14,,
成田エクスプレス,特急,成田エクスプレス,17,1008,成田空港,5,1,
中央・総武線各駅停車,各駅停車,,,1008,中野,16,,
山手線,各駅停車,,,1009,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1010,池袋,4,,
中央線快速,快速,,,1010,立川,12,,
中央線快速,快速,,,1011,東京,8,,
中央・総武線各駅停車,各駅停車,,,1011,千葉,13,,
山手線,各駅停車,,,1011,渋谷・品川方面,14,,
中央線快速,快速,,,1012,八王子,12,,
湘南新宿ライン,特別快速,,,1013,高崎,4,,
山手線,各駅停車,,,1013,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1013,中野,16,,
中央線快速,快速,,,1014,東京,8,,
山手線,各駅停車,,,1014,渋谷・品川方面,14,,
湘南新宿ライン,普通,,,1015,逗子,1,,
埼京線・川越線,各駅停車,,,1015,大宮,2,1,
中央・総武線各駅停車,各駅停車,,,1015,津田沼,13,,
中央線快速,快速,,,1016,高尾,12,,
山手線,各駅停車,,,1017,大崎,14,,
山手線,各駅停車,,,1017,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1018,大宮,3,1,
中央・総武線各駅停車,各駅停車,,,1018,三鷹,16,,
中央線快速,中央特快,,,1019,東京,8,,
中央・総武線各駅停車,各駅停車,,,1020,千葉,13,,
山手線,各駅停車,,,1020,渋谷・品川方面,14,,
成田エクスプレス,特急,成田エクスプレス,6,1021,池袋,6,,
山手線,各駅停車,,,1021,池袋・上野方面,15,,
中央線快速,中央特快,,,1023,高尾,12,,
中央線快速,快速,,,1024,東京,8,,
山手線,各駅停車,,,1024,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1024,中野,16,,
埼京線・川越線,快速,,,1025,川越,4,,
中央線快速,快速,,,1025,八王子,12,,
山手線,各駅停車,,,1025,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1026,津田沼,13,,
埼京線・川越線,通勤快速,,,1027,新木場,1,,
埼京線・川越線,各駅停車,,,1028,大宮,2,1,
山手線,各駅停車,,,1028,渋谷・品川方面,14,,
中央線快速,快速,,,1029,東京,8,,
湘南新宿ライン,快速,,,1030,平塚,1,,
中央本線,特急,かいじ,103,1030,甲府,10,1,
山手線,各駅停車,,,1030,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1030,中野,16,,
湘南新宿ライン,特急,スペーシアきぬがわ,3,1031,鬼怒川温泉,5,1,
中央線快速,快速,,,1031,豊田,12,,
中央・総武線各駅停車,各駅停車,,,1031,千葉,13,,
山手線,各駅停車,,,1031,大崎,14,,
中央線快速,快速,,,1032,東京,8,,
埼京線・川越線,各駅停車,,,1033,大宮,3,,
山手線,各駅停車,,,1034,渋谷・品川方面,14,,
山手線,各駅停車,,,1034,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1034,三鷹,16,,
湘南新宿ライン,快速,,,1035,宇都宮,4,,
中央線快速,青梅特快,,,1037,東京,8,,
中央線快速,青梅特快,,,1037,青梅,12,,
中央・総武線各駅停車,各駅停車,,,1037,津田沼,13,,
山手線,各駅停車,,,1038,渋谷・品川方面,14,,
山手線,各駅停車,,,1038,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1039,大宮,4,,
中央本線,快速,富士山,,1039,河口湖,7,1,1
中央線快速,快速,,,1039,青梅,12,,
中央・総武線各駅停車,各駅停車,,,1039,中野,16,,
成田エクスプレス,特急,成田エクスプレス,19,1040,成田空港,5,,
中央本線,特急,スーパーあずさ,6,1040,東京,10,,
山手線,各駅停車,,,1041,大崎,14,,
中央線快速,快速,,,1042,東京,8,,
中央・総武線各駅停車,各駅停車,,,1042,千葉,13,,
埼京線・川越線,快速,,,1043,川越,2,1,
山手線,各駅停車,,,1043,渋谷・品川方面,14,,
山手線,各駅停車,,,1043,池袋・上野方面,15,,
湘南新宿ライン,普通,,,1045,逗子,1,,
湘南新宿ライン,普通,,,1045,宇都宮,4,,
中央線快速,中央特快,,,1045,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1045,三鷹,16,,
中央線快速,中央特快,,,1046,東京,8,,
中央線快速,快速,,,1047,高尾,12,,
山手線,各駅停車,,,1047,渋谷・品川方面,14,,
山手線,各駅停車,,,1047,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1048,津田沼,13,,
中央線快速,快速,,,1049,八王子,12,,
中央・総武線各駅停車,各駅停車,,,1049,三鷹,16,,
埼京線・川越線,快速,,,1050,新木場,1,,
中央線快速,快速,,,1050,東京,8,,
湘南新宿ライン,快速,,,1051,籠原,4,,
山手線,各駅停車,,,1051,池袋・上野方面,15,,
中央線快速,快速,,,1052,東京,8,,
山手線,各駅停車,,,1052,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,1053,大宮,3,1,
中央線快速,快速,,,1053,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1053,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1053,中野,16,,
中央線快速,快速,,,1054,東京,8,,
山手線,各駅停車,,,1055,池袋・上野方面,15,,
山手線,各駅停車,,,1056,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,1059,大宮,2,1,
中央線快速,中央特快,,,1059,東京,8,,
中央・総武線各駅停車,各駅停車,,,1059,津田沼,13,,
山手線,各駅停車,,,1059,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1059,中野,16,,
湘南新宿ライン,特別快速,,,1100,小田原,1,,
中央本線,特急,あずさ,13,1100,松本,9,1,
山手線,各駅停車,,,1100,渋谷・品川方面,14,,
中央線快速,快速,,,1102,青梅,12,,
中央・総武線各駅停車,各駅停車,,,1104,千葉,13,,
山手線,各駅停車,,,1104,渋谷・品川方面,14,,
山手線,各駅停車,,,1104,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1104,三鷹,16,,
埼京線・川越線,快速,,,1105,川越,4,,
中央線快速,快速,,,1105,東京,8,,
埼京線・川越線,快速,,,1106,新木場,1,,
中央線快速,中央特快,,,1107,高尾,12,,
山手線,各駅停車,,,1108,池袋・上野方面,15,,
湘南新宿ライン,快速,,,1109,宇都宮,4,,
中央線快速,快速,,,1109,八王子,12,,
山手線,各駅停車,,,1109,渋谷・品川方面,14,,
成田エクスプレス,特急,成田エクスプレス,21,1110,成田空港,6,,
中央線快速,快速,,,1110,東京,8,,
中央・総武線各駅停車,各駅停車,,,1110,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1110,中野,16,,
埼京線・川越線,各駅停車,,,1111,大宮,2,1,
中央線快速,快速,,,1112,立川,12,,
山手線,各駅停車,,,1112,池袋・上野方面,15,,
山手線,各駅停車,,,1113,渋谷・品川方面,14,,
中央線快速,中央特快,,,1114,東京,8,,
湘南新宿ライン,快速,,,1115,逗子,1,,
中央・総武線各駅停車,各駅停車,,,1115,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1115,中野,16,,
中央線快速,快速,,,1116,立川,12,,
山手線,各駅停車,,,1116,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1117,大宮,3,1,
山手線,各駅停車,,,1117,渋谷・品川方面,14,,
湘南新宿ライン,特別快速,,,1119,高崎,4,,
中央線快速,快速,,,1119,東京,8,,
山手線,各駅停車,,,1120,池袋・上野方面,15,,
中央線快速,中央特快,,,1121,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1121,津田沼,13,,
山手線,各駅停車,,,1121,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1121,三鷹,16,,
中央線快速,快速,,,1122,東京,8,,
中央線快速,快速,,,1124,東京,8,,
中央線快速,快速,,,1124,青梅,12,,
埼京線・川越線,快速,,,1125,川越,4,,
山手線,各駅停車,,,1125,渋谷・品川方面,14,,
山手線,各駅停車,,,1125,池袋・上野方面,15,,
埼京線・川越線,快速,,,1126,新木場,1,,
中央・総武線各駅停車,各駅停車,,,1126,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1126,中野,16,,
中央線快速,青梅特快,,,1129,東京,8,,
山手線,各駅停車,,,1129,渋谷・品川方面,14,,
山手線,各駅停車,,,1129,池袋・上野方面,15,,
湘南新宿ライン,快速,,,1130,平塚,1,,
中央本線,特急,かいじ,105,1130,甲府,9,1,
埼京線・川越線,各駅停車,,,1131,大宮,3,1,
中央線快速,快速,,,1131,豊田,12,,
中央・総武線各駅停車,各駅停車,,,1132,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1132,三鷹,16,,
山手線,各駅停車,,,1133,渋谷・品川方面,14,,
山手線,各駅停車,,,1133,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1135,大宮,2,1,
中央線快速,快速,,,1135,東京,8,,
中央本線,特急,あずさ,8,1137,東京,9,,
中央線快速,中央特快,,,1137,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1137,千葉,13,,
山手線,各駅停車,,,1137,渋谷・品川方面,14,,
山手線,各駅停車,,,1137,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1137,中野,16,,
湘南新宿ライン,普通,,,1139,宇都宮,4,,
中央線快速,快速,,,1139,高尾,12,,
成田エクスプレス,特急,成田エクスプレス,23,1140,成田空港,5,1,
中央線快速,快速,,,1141,東京,8,,
成田エクスプレス,特急,成田エクスプレス,12,1142,池袋,6,,
山手線,各駅停車,,,1142,渋谷・品川方面,14,,
山手線,各駅停車,,,1142,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1143,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1143,中野,16,,
中央線快速,中央特快,,,1144,東京,8,,
中央線快速,中央特快,,,1144,高尾,12,,
湘南新宿ライン,普通,,,1145,逗子,1,,
埼京線・川越線,快速,,,1145,川越,4,,
中央線快速,快速,,,1146,豊田,12,,
山手線,各駅停車,,,1146,渋谷・品川方面,14,,
山手線,各駅停車,,,1146,池袋・上野方面,15,,
中央線快速,快速,,,1148,東京,8,,
中央・総武線各駅停車,各駅停車,,,1148,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1148,三鷹,16,,
湘南新宿ライン,快速,,,1149,籠原,4,,
埼京線・川越線,快速,,,1150,新木場,2,,
山手線,各駅停車,,,1150,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1151,大宮,3,1,
中央線快速,青梅特快,,,1151,東京,8,,
山手線,各駅停車,,,1151,渋谷・品川方面,14,,
中央線快速,青梅特快,,,1152,青梅,12,,
中央線快速,快速,,,1154,八王子,12,,
中央・総武線各駅停車,各駅停車,,,1154,津田沼,13,,
山手線,各駅停車,,,1154,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1154,中野,16,,
中央線快速,快速,,,1155,東京,8,,
山手線,各駅停車,,,1155,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,1157,大宮,2,1,
中央線快速,中央特快,,,1158,東京,8,,
山手線,各駅停車,,,1158,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1159,千葉,13,,
山手線,各駅停車,,,1159,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1159,中野,16,,
湘南新宿ライン,特別快速,,,1200,小田原,1,,
中央本線,特急,スーパーあずさ,15,1200,松本,10,1,
中央線快速,快速,,,1201,青梅,12,,
山手線,各駅停車,,,1202,池袋・上野方面,15,,
中央線快速,快速,,,1203,豊田,12,,
山手線,各駅停車,,,1203,渋谷・品川方面,14,,
埼京線・川越線,快速,,,1205,川越,4,,
中央線快速,快速,,,1205,東京,8,,
中央・総武線各駅停車,各駅停車,,,1205,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1205,三鷹,16,,
埼京線・川越線,快速,,,1206,新木場,1,,
山手線,各駅停車,,,1207,渋谷・品川方面,14,,
山手線,各駅停車,,,1207,池袋・上野方面,15,,
湘南新宿ライン,快速,,,1209,宇都宮,4,,
成田エクスプレス,特急,成田エクスプレス,25,1210,成田空港,5,,
中央線快速,快速,,,1210,東京,8,,
中央線快速,中央特快,,,1210,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1210,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1210,中野,16,,
埼京線・川越線,各駅停車,,,1211,大宮,3,1,
山手線,各駅停車,,,1211,池袋・上野方面,15,,
中央線快速,快速,,,1212,八王子,12,,
山手線,各駅停車,,,1212,渋谷・品川方面,14,,
中央線快速,中央特快,,,1214,東京,8,,
湘南新宿ライン,快速,,,1215,逗子,1,,
山手線,各駅停車,,,1215,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1216,津田沼,13,,
山手線,各駅停車,,,1216,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1216,中野,16,,
埼京線・川越線,各駅停車,,,1217,大宮,2,1,
中央線快速,快速,,,1217,東京,8,,
中央線快速,快速,,,1217,立川,12,,
湘南新宿ライン,特別快速,,,1219,高崎,4,,
山手線,各駅停車,,,1219,池袋・上野方面,15,,
山手線,各駅停車,,,1220,渋谷・品川方面,14,,
中央線快速,快速,,,1221,東京,8,,
中央・総武線各駅停車,各駅停車,,,1221,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1221,三鷹,16,,
中央線快速,中央特快,,,1222,高尾,12,,
山手線,各駅停車,,,1223,池袋・上野方面,15,,
中央線快速,快速,,,1224,東京,8,,
中央線快速,快速,,,1224,青梅,12,,
山手線,各駅停車,,,1224,渋谷・品川方面,14,,
埼京線・川越線,快速,,,1225,新木場,1,,
埼京線・川越線,快速,,,1225,川越,4,,
中央・総武線各駅停車,各駅停車,,,1227,津田沼,13,,
山手線,各駅停車,,,1227,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1227,中野,16,,
中央線快速,中央特快,,,1228,東京,8,,
山手線,各駅停車,,,1228,渋谷・品川方面,14,,
湘南新宿ライン,快速,,,1230,平塚,1,,
中央本線,特急,かいじ,107,1230,甲府,10,1,
埼京線・川越線,各駅停車,,,1231,大宮,3,1,
中央線快速,快速,,,1231,豊田,12,,
山手線,各駅停車,,,1231,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1232,千葉,13,,
山手線,各駅停車,,,1232,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1232,三鷹,16,,
中央線快速,快速,,,1235,東京,8,,
山手線,各駅停車,,,1236,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1237,大宮,2,1,
中央線快速,中央特快,,,1237,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1237,津田沼,13,,
山手線,各駅停車,,,1237,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1238,中野,16,,
湘南新宿ライン,普通,,,1239,宇都宮,4,,
中央線快速,快速,,,1239,高尾,12,,
成田エクスプレス,特急,成田エクスプレス,27,1240,成田空港,6,1,
中央線快速,快速,,,1240,東京,8,,
山手線,各駅停車,,,1240,池袋・上野方面,15,,
山手線,各駅停車,,,1241,渋谷・品川方面,14,,
成田エクスプレス,特急,成田エクスプレス,16,1242,池袋,5,,
中央・総武線各駅停車,各駅停車,,,1243,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1243,中野,16,,
中央線快速,中央特快,,,1244,東京,8,,
中央線快速,中央特快,,,1244,高尾,12,,
山手線,各駅停車,,,1244,池袋・上野方面,15,,
湘南新宿ライン,普通,,,1245,逗子,2,,
埼京線・川越線,快速,,,1245,川越,4,,
山手線,各駅停車,,,1245,渋谷・品川方面,14,,
中央線快速,快速,,,1246,豊田,12,,
中央線快速,快速,,,1248,東京,8,,
山手線,各駅停車,,,1248,池袋・上野方面,15,,
湘南新宿ライン,快速,,,1249,籠原,4,,
中央・総武線各駅停車,各駅停車,,,1249,津田沼,13,,
山手線,各駅停車,,,1249,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1249,三鷹,16,,
埼京線・川越線,快速,,,1250,新木場,1,,
埼京線・川越線,各駅停車,,,1251,大宮,3,1,
中央線快速,青梅特快,,,1252,東京,8,,
中央線快速,青梅特快,,,1252,青梅,12,,
山手線,各駅停車,,,1253,池袋・上野方面,15,,
中央線快速,快速,,,1254,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1254,千葉,13,,
山手線,各駅停車,,,1254,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1254,中野,16,,
中央線快速,快速,,,1255,東京,8,,
埼京線・川越線,各駅停車,,,1257,大宮,2,1,
山手線,各駅停車,,,1257,池袋・上野方面,15,,
山手線,各駅停車,,,1258,渋谷・品川方面,14,,
中央線快速,中央特快,,,1259,東京,8,,
中央・総武線各駅停車,各駅停車,,,1259,津田沼,13,,
湘南新宿ライン,特別快速,,,1300,小田原,1,,
中央本線,特急,あずさ,17,1300,松本,9,1,
中央・総武線各駅停車,各駅停車,,,1300,中野,16,,
湘南新宿ライン,特急,きぬがわ,5,1301,鬼怒川温泉,5,1,
山手線,各駅停車,,,1301,池袋・上野方面,15,,
中央線快速,快速,,,1302,青梅,12,,
山手線,各駅停車,,,1302,渋谷・品川方面,14,,
埼京線・川越線,快速,,,1305,川越,4,,
中央線快速,快速,,,1305,東京,8,,
中央・総武線各駅停車,各駅停車,,,1305,千葉,13,,
山手線,各駅停車,,,1305,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1305,三鷹,16,,
埼京線・川越線,快速,,,1306,新木場,1,,
山手線,各駅停車,,,1306,渋谷・品川方面,14,,
中央線快速,中央特快,,,1307,高尾,12,,
湘南新宿ライン,快速,,,1309,宇都宮,4,,
中央線快速,快速,,,1309,豊田,12,,
成田エクスプレス,特急,成田エクスプレス,29,1310,成田空港,5,,
中央線快速,快速,,,1310,東京,8,,
山手線,各駅停車,,,1310,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,1311,大宮,3,1,
中央・総武線各駅停車,各駅停車,,,1311,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1311,中野,16,,
中央線快速,快速,,,1312,立川,12,,
山手線,各駅停車,,,1313,池袋・上野方面,15,,
中央線快速,中央特快,,,1314,東京,8,,
湘南新宿ライン,快速,,,1315,逗子,1,,
山手線,各駅停車,,,1315,渋谷・品川方面,14,,
中央線快速,快速,,,1316,八王子,12,,
中央・総武線各駅停車,各駅停車,,,1316,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1316,中野,16,,
埼京線・川越線,各駅停車,,,1317,大宮,2,1,
中央線快速,快速,,,1318,東京,8,,
山手線,各駅停車,,,1318,池袋・上野方面,15,,
湘南新宿ライン,特別快速,,,1319,高崎,4,,
山手線,各駅停車,,,1319,渋谷・品川方面,14,,
中央線快速,快速,,,1321,東京,8,,
中央線快速,中央特快,,,1322,高尾,12,,
中央・総武線各駅停車,各駅停車,,,1322,津田沼,13,,
山手線,各駅停車,,,1322,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1322,三鷹,16,,
山手線,各駅停車,,,1323,渋谷・品川方面,14,,
中央線快速,快速,,,1324,東京,8,,
中央線快速,快速,,,1324,青梅,12,,
埼京線・川越線,快速,,,1325,新木場,1,,
埼京線・川越線,快速,,,1325,川越,4,,
山手線,各駅停車,,,1326,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1327,千葉,13,,
山手線,各駅停車,,,1327,渋谷・品川方面,14,,
中央線快速,中央特快,,,1328,東京,8,,
中央・総武線各駅停車,各駅停車,,,1328,中野,16,,
湘南新宿ライン,快速,,,1330,平塚,1,,
中央本線,特急,かいじ,109,1330,甲府,9,1,
山手線,各駅停車,,,1330,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1331,大宮,3,1,
中央線快速,快速,,,1331,高尾,12,,
山手線,各駅停車,,,1331,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1333,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1333,三鷹,16,,
山手線,各駅停車,,,1334,池袋・上野方面,15,,
中央線快速,快速,,,1335,東京,8,,
山手線,各駅停車,,,1335,渋谷・品川方面,14,,
埼京線・川越線,各駅停車,,,1337,大宮,2,1,
中央線快速,中央特快,,,1337,大月,12,,
中央・総武線各駅停車,各駅停車,,,1338,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1338,中野,16,,
湘南新宿ライン,普通,,,1339,宇都宮,4,,
中央線快速,快速,,,1339,高尾,12,,
山手線,各駅停車,,,1339,池袋・上野方面,15,,
成田エクスプレス,特急,成田エクスプレス,31,1340,成田空港,6,1,
中央線快速,快速,,,1340,東京,8,,
山手線,各駅停車,,,1340,渋谷・品川方面,14,,
中央線快速,中央特快,,,1343,東京,8,,
山手線,各駅停車,,,1343,池袋・上野方面,15,,
中央線快速,中央特快,,,1344,大月,12,,
中央・総武線各駅停車,各駅停車,,,1344,津田沼,13,,
山手線,各駅停車,,,1344,渋谷・品川方面,14,,
中央・総武線各駅停車,各駅停車,,,1344,中野,16,,
湘南新宿ライン,普通,,,1345,逗子,1,,
埼京線・川越線,快速,,,1345,川越,4,,
中央線快速,快速,,,1346,八王子,12,,
山手線,各駅停車,,,1347,池袋・上野方面,15,,
中央線快速,快速,,,1348,東京,8,,
山手線,各駅停車,,,1348,渋谷・品川方面,14,,
湘南新宿ライン,快速,,,1349,籠原,4,,
中央・総武線各駅停車,各駅停車,,,1349,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1349,三鷹,16,,
埼京線・川越線,快速,,,1350,新木場,1,,
埼京線・川越線,各駅停車,,,1351,大宮,3,1,
山手線,各駅停車,,,1351,池袋・上野方面,15,,
中央線快速,青梅特快,,,1352,青梅,12,,
中央線快速,青梅特快,,,1353,東京,8,,
山手線,各駅停車,,,1353,渋谷・品川方面,14,,
中央線快速,快速,,,1354,高尾,12,,
中央線快速,快速,,,1355,東京,8,,
中央・総武線各駅停車,各駅停車,,,1355,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1355,中野,16,,
山手線,各駅停車,,,1356,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1357,大宮,2,1,
山手線,各駅停車,,,1357,渋谷・品川方面,14,,
中央線快速,中央特快,,,1358,東京,8,,
湘南新宿ライン,特別快速,,,1400,小田原,1,,
中央本線,特急,スーパーあずさ,19,1400,松本,10,1,
中央・総武線各駅停車,各駅停車,,,1400,千葉,13,,
山手線,各駅停車,,,1400,池袋・上野方面,15,,
中央・総武線各駅停車,各駅停車,,,1400,中野,16,,
山手線,各駅停車,,,1401,渋谷・品川方面,14,,
中央線快速,快速,,,1402,青梅,12,,
埼京線・川越線,快速,,,1404,川越,4,,
中央線快速,快速,,,1404,東京,8,,
山手線,各駅停車,,,1404,池袋・上野方面,15,,
山手線,各駅停車,,,1405,渋谷・品川方面,14,,
埼京線・川越線,快速,,,1406,新木場,1,,
中央・総武線各駅停車,各駅停車,,,1406,津田沼,13,,
中央・総武線各駅停車,各駅停車,,,1406,三鷹,16,,
中央線快速,中央特快,,,1407,高尾,12,,
山手線,各駅停車,,,1408,池袋・上野方面,15,,
湘南新宿ライン,快速,,,1409,宇都宮,4,,
中央線快速,快速,,,1409,立川,12,,
山手線,各駅停車,,,1409,渋谷・品川方面,14,,
成田エクスプレス,特急,成田エクスプレス,33,1410,成田空港,5,1,
埼京線・川越線,各駅停車,,,1411,大宮,3,1,
中央線快速,快速,,,1411,東京,8,,
中央・総武線各駅停車,各駅停車,,,1411,千葉,13,,
中央・総武線各駅停車,各駅停車,,,1411,中野,16,,
中央線快速,快速,,,1412,八王子,12,,
山手線,各駅停車,,,1412,池袋・上野方面,15,,
成田エクスプレス,特急,成田エクスプレス,22,1413,池袋,6,,
中央線快速,中央特快,,,1414,東京,8,,
山手線,各駅停車,,,1414,渋谷・品川方面,14,,
湘南新宿ライン,快速,,,1415,逗子,1,,
山手線,各駅停車,,,1416,池袋・上野方面,15,,
埼京線・川越線,各駅停車,,,1417,大宮,2,1,
中央線快速,快速,,,1417,立川,12,,
中央・総武線各駅停車,各駅停車,,,1417,津田沼,13,,
山手線,各駅停車,,,1417,渋谷・品川方面,14,,
中央線快速,快速,,,1418,東京,8,,
中央・総武線各駅停車,各駅停車,,,1418,三鷹,16,,
湘南新宿ライン,特別快速,,,1420,高崎,4,,
山手線,各駅停車,,,1420,池袋・上野方面,15,,
中央線快速,快速,,,1421,東京,8,,
山手線,各駅停車,,,1421,渋谷・品川方面,14,,
中央線快速,中央特快,,,1422,高尾,12,,
